0.935463,0.266724,0.928796,0.132618,0.112256
0.940844,0.266906,0.903693,0.131016,0.112901
0.946016,0.267091,0.875025,0.12881,0.113522
0.950942,0.267279,0.842902,0.125984,0.114113
0.955583,0.267469,0.807454,0.122527,0.11467
0.959903,0.267662,0.768818,0.11843,0.115188
0.963868,0.267857,0.727149,0.113689,0.115664
0.967442,0.268054,0.682609,0.108307,0.116093
0.970595,0.268252,0.635376,0.102288,0.116471
0.973296,0.268453,0.585635,0.0956479,0.116795
0.975516,0.268655,0.533583,0.088407,0.117062
0.97723,0.268857,0.479426,0.0805955,0.117268
0.978414,0.269061,0.423376,0.0728511,0.11741
0.97905,0.269265,0.365655,0.0644973,0.117486
0.979118,0.26947,0.306491,0.0556167,0.117494
0.978607,0.269674,0.246118,0.0462968,0.117433
0.977504,0.269878,0.184773,0.0366301,0.117301
0.975804,0.270081,0.122699,0.0267129,0.117096
0.973501,0.270282,0.0601407,0.0166447,0.11682
0.970597,0.270483,0,0.00661104,0.116472
0.926777,0.272852,0,-0.00151358,0.111213
0.913568,0.273538,0,-0.00803632,0.109628
0.89626,0.274406,0,-0.01328,0.107551
0.873717,0.275478,0,-0.0175002,0.104846
0.8517,0.276468,0,-0.0208924,0.102204
0.830201,0.277376,0,-0.023614,0.0996241
0.809212,0.278204,0,-0.0257912,0.0971055
0.788725,0.278952,0,-0.0275257,0.0946471
0.782687,0.279168,0.00265482,-0.028351,0.0939225
0.777038,0.279367,0.0654399,-0.0270573,0.0932445
0.774712,0.279464,0.127967,-0.0240196,0.0929655
0.772875,0.279561,0.189988,-0.0195539,0.092745
0.771519,0.279657,0.25126,-0.0139315,0.0925822
0.770636,0.279753,0.311541,-0.00738669,0.0924763
0.770217,0.279848,0.370592,-0.000124521,0.0924261
0.770253,0.279943,0.42818,0.007675,0.0924303
0.770732,0.280039,0.484078,0.015853,0.0924878
0.771642,0.280135,0.538066,0.0242692,0.0925971
0.772971,0.280232,0.589931,0.0327998,0.0927565
0.774704,0.28033,0.639467,0.0413359,0.0929645
0.776826,0.280429,0.68648,0.0497819,0.0932191
0.779321,0.28053,0.730783,0.058055,0.0935185
0.782171,0.280632,0.772203,0.0660832,0.0938605
0.785357,0.280736,0.810575,0.0738052,0.0942428
0.788859,0.280842,0.845747,0.0814511,0.0946631
0.792657,0.28095,0.877583,0.0886297,0.0951188
0.796727,0.281061,0.905954,0.0953183,0.0956072
0.801045,0.281174,0.930751,0.101498,0.0961254
0.805587,0.28129,0.951874,0.107152,0.0966705
0.810327,0.281408,0.96924,0.112268,0.0972392
0.815236,0.281529,0.982781,0.116834,0.0978283
0.820286,0.281653,0.992444,0.120841,0.0984343
0.825447,0.28178,0.99819,0.124281,0.0990536
0.830687,0.28191,0.999996,0.127148,0.0996824
0.835975,0.282043,0.997857,0.129434,0.100317
0.841278,0.28218,0.991778,0.131134,0.100953
0.846562,0.282319,0.981786,0.132241,0.101587
0.851792,0.282461,0.96792,0.13275,0.102215
0.856935,0.282606,0.950233,0.132652,0.102832
0.861954,0.282754,0.928796,0.131942,0.103434
0.866815,0.282905,0.903693,0.129953,0.104018
0.871482,0.283059,0.875025,0.127472,0.104578
0.875921,0.283215,0.842902,0.124467,0.105111
0.880097,0.283374,0.807454,0.120913,0.105612
0.883978,0.283535,0.768818,0.116791,0.106077
0.88753,0.283698,0.727149,0.112088,0.106504
0.890723,0.283863,0.682609,0.1068,0.106887
0.893526,0.28403,0.635376,0.100926,0.107223
0.895914,0.284198,0.585635,0.0944751,0.10751
0.897858,0.284368,0.533583,0.0874634,0.107743
0.899337,0.284538,0.479426,0.0799162,0.10792
0.900328,0.284709,0.423376,0.0718677,0.108039
0.900814,0.28488,0.365655,0.0633622,0.108098
0.900779,0.285052,0.306491,0.0544532,0.108094
0.900211,0.285223,0.246118,0.0452037,0.108025
0.899099,0.285394,0.184773,0.0356849,0.107892
0.897438,0.285564,0.122699,0.0264872,0.107693
0.895224,0.285732,0.0601407,0.0170568,0.107427
0.892457,0.2859,0,0.00758701,0.107095
0.851033,0.287831,0,-3.57365e-05,0.102124
0.838559,0.288381,0,-0.00614265,0.100627
0.822231,0.289066,0,-0.0110356,0.0986677
0.80099,0.289895,0,-0.014953,0.0961188
0.780269,0.29064,0,-0.0180828,0.0936322
0.760059,0.291303,0,-0.020576,0.0912071
0.740352,0.291886,0,-0.022554,0.0888423
0.721139,0.29239,0,-0.0241145,0.0865366
0.715478,0.292532,0.00265482,-0.0252768,0.0858574
0.710181,0.292662,0.0654399,-0.024313,0.0852218
0.70799,0.292726,0.127967,-0.0216107,0.0849589
0.706246,0.292788,0.189988,-0.0174922,0.0847495
0.704942,0.292849,0.25126,-0.0122317,0.084593
0.70407,0.29291,0.311541,-0.00554731,0.0844885
0.703623,0.292971,0.370592,0.00174355,0.0844348
0.703591,0.293032,0.42818,0.00948174,0.084431
0.703965,0.293093,0.484078,0.0175268,0.0844758
0.704732,0.293154,0.538066,0.0257545,0.0845678
0.705881,0.293216,0.589931,0.0340552,0.0847057
0.7074,0.293279,0.639467,0.0423323,0.0848879
0.709273,0.293343,0.68648,0.0505007,0.0851128
0.711486,0.293409,0.730783,0.0584863,0.0853784
0.714024,0.293476,0.772203,0.0662247,0.0856828
0.716868,0.293544,0.810575,0.0736603,0.0860241
0.72,0.293615,0.845747,0.0807457,0.0864
0.723401,0.293687,0.877583,0.0874406,0.0868081
0.72705,0.293762,0.905954,0.0937111,0.0872461
0.730926,0.293839,0.930751,0.0995289,0.0877112
0.735006,0.293918,0.951874,0.104871,0.0882007
0.739264,0.294,0.96924,0.109072,0.0887117
0.743677,0.294085,0.982781,0.11289,0.0892413
0.748218,0.294172,0.992444,0.116285,0.0897861
0.752859,0.294262,0.99819,0.119225,0.0903431
0.757572,0.294355,0.999996,0.121686,0.0909087
0.762328,0.29445,0.997857,0.123644,0.0914794
0.767097,0.294549,0.991778,0.125082,0.0920516
0.771848,0.29465,0.981786,0.125983,0.0926217
0.77655,0.294754,0.96792,0.126335,0.0931859
0.78117,0.294861,0.950233,0.126124,0.0937404
0.785678,0.29497,0.928796,0.125341,0.0942814
0.790041,0.295082,0.903693,0.123974,0.0948049
0.794227,0.295197,0.875025,0.122016,0.0953072
0.798205,0.295314,0.842902,0.11946,0.0957845
0.801942,0.295433,0.807454,0.116301,0.0962331
0.80541,0.295555,0.768818,0.112536,0.0966492
0.808579,0.295678,0.727149,0.107528,0.0970294
0.811419,0.295803,0.682609,0.102052,0.0973703
0.813905,0.29593,0.635376,0.096091,0.0976686
0.816012,0.296058,0.585635,0.0896396,0.0979214
0.817715,0.296187,0.533583,0.0827024,0.0981258
0.818994,0.296317,0.479426,0.0752947,0.0982793
0.81983,0.296447,0.423376,0.0674424,0.0983796
0.820205,0.296578,0.365655,0.0591814,0.0984246
0.820106,0.296708,0.306491,0.0505576,0.0984128
0.819522,0.296838,0.246118,0.0416266,0.0983426
0.818444,0.296968,0.184773,0.032452,0.0982132
0.816865,0.297097,0.122699,0.0231047,0.0980239
0.814785,0.297225,0.0601407,0.0136606,0.0977742
0.812202,0.297351,0,0.00427775,0.0974642
0.773751,0.298752,0,-0.00321319,0.0928501
0.762184,0.29914,0,-0.00919687,0.091462
0.747054,0.29961,0,-0.0135124,0.0896465
0.727393,0.300154,0,-0.016943,0.0872872
0.708233,0.300617,0,-0.0196605,0.084988
0.689565,0.301,0,-0.021803,0.0827478
0.671379,0.301306,0,-0.0234815,0.0805655
0.653666,0.301536,0,-0.0247851,0.0784399
0.648449,0.301598,0.00265482,-0.0257398,0.0778138
0.643568,0.301652,0.0654399,-0.0246741,0.0772281
0.641542,0.301677,0.127967,-0.0219645,0.076985
0.639922,0.301701,0.189988,-0.0179208,0.0767906
0.6387,0.301724,0.25126,-0.0128053,0.076644
0.637871,0.301747,0.311541,-0.00684164,0.0765446
0.637427,0.30177,0.370592,-0.000222592,0.0764912
0.637359,0.301792,0.42818,0.00688505,0.0764831
0.637658,0.301815,0.484078,0.014336,0.076519
0.638314,0.301838,0.538066,0.0220035,0.0765977
0.639316,0.301862,0.589931,0.0302983,0.076718
0.640653,0.301886,0.639467,0.0384977,0.0768784
0.642311,0.301912,0.68648,0.0465366,0.0770773
0.644277,0.301939,0.730783,0.0543567,0.0773132
0.646536,0.301967,0.772203,0.0619065,0.0775843
0.649072,0.301996,0.810575,0.0691406,0.0778887
0.65187,0.302028,0.845747,0.0760195,0.0782244
0.654911,0.302061,0.877583,0.0825093,0.0785893
0.658176,0.302096,0.905954,0.0885805,0.0789811
0.661646,0.302133,0.930751,0.0942084,0.0793975
0.6653,0.302173,0.951874,0.099372,0.079836
0.669116,0.302214,0.96924,0.104054,0.080294
0.673072,0.302259,0.982781,0.108238,0.0807686
0.677142,0.302305,0.992444,0.111914,0.0812571
0.681304,0.302354,0.99819,0.115069,0.0817565
0.68553,0.302406,0.999996,0.117696,0.0822636
0.689795,0.30246,0.997857,0.119146,0.0827754
0.694071,0.302517,0.991778,0.120178,0.0832885
0.698331,0.302577,0.981786,0.120761,0.0837997
0.702546,0.302639,0.96792,0.120866,0.0843055
0.706687,0.302704,0.950233,0.120473,0.0848024
0.710726,0.302771,0.928796,0.119561,0.0852871
0.714634,0.30284,0.903693,0.118116,0.085756
0.718381,0.302912,0.875025,0.116124,0.0862057
0.72194,0.302986,0.842902,0.113575,0.0866328
0.725282,0.303062,0.807454,0.110463,0.0870338
0.728379,0.303139,0.768818,0.106782,0.0874055
0.731206,0.303219,0.727149,0.102533,0.0877447
0.733736,0.3033,0.682609,0.0977193,0.0880483
0.735945,0.303383,0.635376,0.0923485,0.0883134
0.737812,0.303466,0.585635,0.0864345,0.0885374
0.739314,0.303551,0.533583,0.0799971,0.0887176
0.740432,0.303636,0.479426,0.0724828,0.0888518
0.74115,0.303722,0.423376,0.0646348,0.0889379
0.741451,0.303808,0.365655,0.05647,0.0889742
0.741325,0.303894,0.306491,0.0480178,0.088959
0.74076,0.303979,0.246118,0.0393186,0.0888912
0.739748,0.304064,0.184773,0.0304226,0.0887698
0.738285,0.304148,0.122699,0.0213877,0.0885943
0.736369,0.304231,0.0601407,0.0122778,0.0883643
0.733999,0.304313,0,0.00323657,0.0880799
0.69885,0.305146,0,-0.00393925,0.0838619
0.688284,0.305362,0,-0.00965931,0.0825941
0.674474,0.305604,0,-0.0142059,0.0809369
0.656541,0.30585,0,-0.0178007,0.078785
0.639081,0.30602,0,-0.0206308,0.0766897
0.622081,0.306116,0,-0.0228463,0.0746497
0.605533,0.306141,0,-0.0245676,0.072664
0.589427,0.306095,0,-0.0254652,0.0707312
0.584684,0.306075,0.00265482,-0.0260945,0.0701621
0.580247,0.306052,0.0654399,-0.0248256,0.0696296
0.578403,0.306038,0.127967,-0.0220199,0.0694084
0.576925,0.306024,0.189988,-0.0179721,0.069231
0.575806,0.30601,0.25126,-0.0129308,0.0690968
0.575042,0.305994,0.311541,-0.00710703,0.069005
0.574625,0.305979,0.370592,-0.000681601,0.0689549
0.574546,0.305963,0.42818,0.00618971,0.0689456
0.5748,0.305948,0.484078,0.0133719,0.0689759
0.575374,0.305933,0.538066,0.0207473,0.0690449
0.576261,0.305918,0.589931,0.0282132,0.0691514
0.57745,0.305904,0.639467,0.0356797,0.069294
0.578928,0.305891,0.68648,0.0430679,0.0694714
0.580684,0.30588,0.730783,0.0503089,0.0696821
0.582704,0.305869,0.772203,0.0573424,0.0699245
0.584974,0.30586,0.810575,0.0643093,0.0701969
0.58748,0.305852,0.845747,0.0709232,0.0704976
0.590204,0.305846,0.877583,0.0771556,0.0708245
0.593131,0.305842,0.905954,0.0829814,0.0711758
0.596243,0.30584,0.930751,0.0883787,0.0715492
0.59952,0.305839,0.951874,0.0933289,0.0719425
0.602944,0.305841,0.96924,0.0978155,0.0723533
0.606493,0.305845,0.982781,0.101825,0.0727791
0.610146,0.305851,0.992444,0.105345,0.0732175
0.61388,0.30586,0.99819,0.108365,0.0736656
0.617673,0.305871,0.999996,0.110876,0.0741208
0.621501,0.305884,0.997857,0.112871,0.0745801
0.625339,0.305899,0.991778,0.114342,0.0750406
0.629162,0.305917,0.981786,0.115283,0.0754994
0.632944,0.305937,0.96792,0.115687,0.0759533
0.636661,0.30596,0.950233,0.115548,0.0763993
0.640285,0.305984,0.928796,0.114236,0.0768342
0.643791,0.306011,0.903693,0.112499,0.0772549
0.647153,0.30604,0.875025,0.110308,0.0776583
0.650345,0.306071,0.842902,0.107642,0.0780413
0.653341,0.306104,0.807454,0.104483,0.0784009
0.656117,0.306138,0.768818,0.100822,0.0787341
0.65865,0.306174,0.727149,0.096652,0.079038
0.660915,0.306211,0.682609,0.0919722,0.0793099
0.662892,0.30625,0.635376,0.0867879,0.0795471
0.66456,0.306289,0.585635,0.0811099,0.0797472
0.6659,0.30633,0.533583,0.0749552,0.079908
0.666895,0.306371,0.479426,0.0683475,0.0800274
0.667528,0.306412,0.423376,0.0613171,0.0801034
0.667788,0.306454,0.365655,0.0539012,0.0801345
0.667662,0.306495,0.306491,0.0461435,0.0801194
0.667141,0.306536,0.246118,0.0380945,0.0800569
0.666218,0.306577,0.184773,0.0303078,0.0799462
0.664889,0.306617,0.122699,0.0222283,0.0797867
0.663152,0.306655,0.0601407,0.0139418,0.0795783
0.661007,0.306693,0,0.00560605,0.0793208
0.629246,0.306971,0,-0.000991662,0.0755095
0.619705,0.307019,0,-0.0062461,0.0743646
0.607238,0.307043,0,-0.0104168,0.0728686
0.591061,0.307004,0,-0.0137077,0.0709273
0.575317,0.306896,0,-0.0162927,0.069038
0.559997,0.306722,0,-0.0183116,0.0671997
0.545092,0.306482,0,-0.019876,0.065411
0.530591,0.30618,0,-0.0210759,0.0636709
0.526321,0.306085,0.00265482,-0.0219486,0.0631585
0.522327,0.305991,0.0654399,-0.0209259,0.0626793
0.520668,0.305942,0.127967,-0.018377,0.0624802
0.519338,0.305893,0.189988,-0.0146014,0.0623205
0.518332,0.305843,0.25126,-0.00936189,0.0621998
0.517644,0.305792,0.311541,-0.00344014,0.0621173
0.517269,0.305742,0.370592,0.00299951,0.0620723
0.5172,0.305691,0.42818,0.009816,0.062064
0.517429,0.305641,0.484078,0.0168875,0.0620915
0.517948,0.305591,0.538066,0.0241084,0.0621537
0.518748,0.305541,0.589931,0.0313863,0.0622497
0.519819,0.305492,0.639467,0.0386406,0.0623783
0.521151,0.305444,0.68648,0.0458006,0.0625381
0.522733,0.305397,0.730783,0.0528041,0.062728
0.524554,0.305351,0.772203,0.0595969,0.0629465
0.5266,0.305306,0.810575,0.0661313,0.063192
0.528857,0.305262,0.845747,0.0723659,0.0634629
0.531312,0.30522,0.877583,0.0782648,0.0637575
0.53395,0.30518,0.905954,0.0837971,0.064074
0.536754,0.305141,0.930751,0.0889361,0.0644104
0.539707,0.305105,0.951874,0.0930476,0.0647648
0.542792,0.30507,0.96924,0.0968446,0.065135
0.54599,0.305037,0.982781,0.100287,0.0655188
0.549281,0.305006,0.992444,0.103341,0.0659138
0.552647,0.304977,0.99819,0.105979,0.0663176
0.556065,0.30495,0.999996,0.10818,0.0667278
0.559515,0.304925,0.997857,0.109924,0.0671418
0.562974,0.304903,0.991778,0.111195,0.0675568
0.56642,0.304882,0.981786,0.11198,0.0679703
0.569829,0.304864,0.96792,0.112268,0.0683795
0.57318,0.304848,0.950233,0.112049,0.0687816
0.576447,0.304833,0.928796,0.111315,0.0691737
0.579609,0.304821,0.903693,0.110059,0.069553
0.58264,0.30481,0.875025,0.108277,0.0699168
0.585519,0.304801,0.842902,0.105964,0.0702623
0.588222,0.304794,0.807454,0.103121,0.0705867
0.590727,0.304789,0.768818,0.099145,0.0708873
0.593013,0.304784,0.727149,0.0947681,0.0711616
0.595059,0.304781,0.682609,0.0899733,0.0714071
0.596845,0.304779,0.635376,0.0847523,0.0716214
0.598353,0.304778,0.585635,0.0791052,0.0718024
0.599566,0.304778,0.533583,0.0730397,0.0719479
0.600468,0.304778,0.479426,0.0665715,0.0720562
0.601046,0.304779,0.423376,0.0597236,0.0721255
0.601286,0.30478,0.365655,0.0525261,0.0721544
0.60118,0.304781,0.306491,0.0450159,0.0721416
0.600718,0.304781,0.246118,0.0372361,0.0720862
0.599895,0.304781,0.184773,0.0292353,0.0719874
0.598706,0.30478,0.122699,0.0210665,0.0718448
0.59715,0.304778,0.0601407,0.0127857,0.071658
0.595226,0.304776,0,0.00452265,0.0714271
0.566743,0.304552,0,-0.00199467,0.0680091
0.558189,0.30445,0,-0.00676221,0.0669826
0.547015,0.304278,0,-0.0105383,0.0656418
0.532519,0.303986,0,-0.0135078,0.0639023
0.518417,0.303634,0,-0.0158309,0.06221
0.504698,0.303223,0,-0.0176363,0.0605638
0.491353,0.302755,0,-0.019027,0.0589624
0.478373,0.302232,0,-0.0200854,0.0574048
0.474552,0.302072,0.00265482,-0.0208457,0.0569462
0.470978,0.301917,0.0654399,-0.0197644,0.0565173
0.469495,0.301839,0.127967,-0.0172068,0.0563394
0.468309,0.301759,0.189988,-0.0134678,0.056197
0.467415,0.301679,0.25126,-0.00879316,0.0560898
